,f0,Time,RMS
113,2751.736,0.005124716553287982,0.008021864108741283
114,2751.736,0.0051700680272108845,0.008021874353289604
115,2751.736,0.005215419501133787,0.008021878078579903
116,2751.736,0.00526077097505669,0.008021878078579903
117,2751.736,0.005306122448979592,0.008021879009902477
118,2751.736,0.005351473922902495,0.008021879009902477
119,2751.736,0.005396825396825397,0.008021879009902477
120,2751.736,0.0054421768707483,0.008021881803870201
121,2751.736,0.0054875283446712015,0.0080218855291605
122,2754.2222,0.005532879818594104,0.008021888323128223
123,2754.2222,0.005578231292517007,0.008021888323128223
124,2754.2222,0.005623582766439909,0.008021889254450798
125,2754.2222,0.005668934240362812,0.008021891117095947
126,2754.2222,0.005714285714285714,0.008021892979741096
127,2754.2222,0.005759637188208617,0.008021894842386246
128,2754.2222,0.005804988662131519,0.00802189577370882
129,2754.2222,0.005850340136054422,0.00802189577370882
130,2754.2222,0.0058956916099773245,0.00802189577370882
131,2751.736,0.005941043083900227,0.00802189763635397
132,2751.736,0.00598639455782313,0.008021901361644268
133,2751.736,0.006031746031746032,0.008021904155611992
134,2751.736,0.006077097505668935,0.008021904155611992
135,2749.2522,0.006122448979591837,0.00802190974354744
136,2749.2522,0.006167800453514739,0.00802193209528923
137,2749.2522,0.0062131519274376415,0.008021959103643894
138,2746.7708,0.006258503401360544,0.008021972142159939
139,2746.7708,0.006303854875283447,0.008021973073482513
140,2746.7708,0.006349206349206349,0.008021974936127663
141,2744.2915,0.006394557823129252,0.008021990768611431
142,2744.2915,0.006439909297052154,0.008022025227546692
143,2744.2915,0.006485260770975057,0.0080220652744174
144,2741.8145,0.006530612244897959,0.008022123016417027
145,2692.772,0.006575963718820862,0.008022291585803032
146,2658.9639,0.0066213151927437645,0.008023073896765709
147,2625.57,0.006666666666666667,0.00802663341164589
148,0.0,0.00671201814058957,0.008035513572394848
149,0.0,0.006757369614512472,0.0080435611307621
150,0.0,0.006802721088435374,0.008044885471463203
151,0.0,0.0068480725623582765,0.008045722730457783
152,0.0,0.006893424036281179,0.008051150478422642
153,0.0,0.0069387755102040816,0.008059512823820114
154,0.0,0.006984126984126984,0.008068649098277092
155,0.0,0.007029478458049887,0.008079426363110542
156,0.0,0.007074829931972789,0.008090176619589329
157,0.0,0.007120181405895692,0.008092782460153103
158,0.0,0.007165532879818594,0.00809561088681221
159,0.0,0.007210884353741497,0.008113495074212551
160,0.0,0.0072562358276643995,0.00813060998916626
161,0.0,0.007301587301587302,0.008135588839650154
162,2347.5806,0.007346938775510205,0.008135885931551456
163,2366.7285,0.007392290249433107,0.008135892450809479
164,2379.5774,0.007437641723356009,0.008135958574712276
165,2392.4958,0.007482993197278911,0.008137764409184456
166,2405.494,0.007528344671201814,0.008144896477460861
167,2416.37,0.0075736961451247165,0.008152817375957966
168,2429.4885,0.007619047619047619,0.008153197355568409
169,2442.6877,0.007664399092970522,0.008159802295267582
170,2451.5173,0.007709750566893424,0.008176338858902454
171,2460.3787,0.007755102040816327,0.00818583369255066
172,2469.282,0.007800453514739229,0.008187467232346535
173,2478.2078,0.007845804988662131,0.008187485858798027
174,2484.9304,0.007891156462585034,0.008187486790120602
175,2493.9226,0.007936507936507936,0.008187972009181976
176,2500.6782,0.00798185941043084,0.008192489854991436
177,2507.462,0.008027210884353741,0.008203167468309402
178,2514.2542,0.008072562358276645,0.008208882063627243
179,2521.0747,0.008117913832199546,0.008209346793591976
180,2525.632,0.00816326530612245,0.008221752941608429
181,2532.4836,0.008208616780045351,0.008236924186348915
182,2537.0515,0.008253968253968255,0.008242282085120678
183,2541.6377,0.008299319727891157,0.008242867887020111
184,2546.2322,0.00834467120181406,0.00824288185685873
185,2550.825,0.008390022675736962,0.008243015967309475
186,2555.436,0.008435374149659863,0.008244785480201244
187,2560.0554,0.008480725623582767,0.008251586928963661
188,2564.6833,0.008526077097505668,0.008259963244199753
189,2567.0005,0.008571428571428572,0.00826074555516243
190,2571.6306,0.008616780045351474,0.008266409859061241
191,2576.2793,0.008662131519274377,0.00828423909842968
192,2578.607,0.008707482993197279,0.008296428248286247
193,2585.602,0.008752834467120182,0.008298944681882858
194,2592.606,0.008798185941043084,0.008299008011817932
195,2597.2925,0.008843537414965987,0.008299010805785656
196,2604.3384,0.008888888888888889,0.008299291133880615
197,2611.393,0.008934240362811792,0.008302541449666023
198,2618.477,0.008979591836734694,0.008311293087899685
199,2625.57,0.009024943310657597,0.0083168288692832
200,2632.6926,0.009070294784580499,0.008317029103636742
201,2642.2195,0.0091156462585034,0.008327982388436794
202,2649.3767,0.009160997732426304,0.008343402296304703
203,2656.564,0.009206349206349206,0.008349538780748844
204,2666.1665,0.00925170068027211,0.008350354619324207
205,2675.8145,0.009297052154195011,0.008350392803549767
206,2685.4868,0.009342403628117914,0.008350500836968422
207,2695.2046,0.009387755102040816,0.008351827040314674
208,2709.8367,0.00943310657596372,0.008357604034245014
209,2727.0098,0.009478458049886621,0.008366023190319538
210,2741.8252,0.009523809523809525,0.00836747046560049
211,2741.8145,0.009569160997732426,0.008371335454285145
212,2744.2915,0.00961451247165533,0.008387358859181404
213,2744.2915,0.009659863945578231,0.008399802260100842
214,2744.2915,0.009705215419501133,0.008402769453823566
215,2744.2915,0.009750566893424037,0.008402903564274311
216,2746.7708,0.009795918367346938,0.008402903564274311
217,2746.7708,0.009841269841269842,0.008403120562434196
218,2746.7708,0.009886621315192743,0.0084058353677392
219,2749.2522,0.009931972789115647,0.008414175361394882
220,2749.2522,0.009977324263038548,0.008420882746577263
221,2749.2522,0.010022675736961452,0.008420883677899837
222,2751.736,0.010068027210884354,0.008429527282714844
223,0.0,0.010113378684807257,0.008444937877357006
224,0.0,0.010158730158730159,0.008452240377664566
225,2751.736,0.010204081632653062,0.008453281596302986
226,2754.2222,0.010249433106575964,0.00845329836010933
227,2754.2222,0.010294784580498867,0.008453316055238247
228,2754.2222,0.010340136054421769,0.008454128168523312
229,2754.2222,0.01038548752834467,0.008459004573523998
230,2754.2222,0.010430839002267574,0.008467625826597214
231,10.0,0.010476190476190476,0.008469980210065842
232,10.0,0.01052154195011338,0.008472399786114693
233,10.0,0.01056689342403628,0.00848698802292347
234,10.0,0.010612244897959184,0.008500266820192337
235,10.0,0.010657596371882086,0.008503956720232964
236,10.0,0.01070294784580499,0.008504192344844341
237,10.0,0.010748299319727891,0.008504192344844341
238,10.0,0.010793650793650795,0.00850434135645628
239,10.0,0.010839002267573696,0.008506536483764648
240,10.0,0.0108843537414966,0.008514155633747578
241,10.0,0.010929705215419501,0.008521422743797302
242,10.0,0.010975056689342403,0.008521556854248047
243,10.0,0.011020408163265306,0.008528513833880424
244,10.0,0.011065759637188208,0.00854344479739666
245,2756.7104,0.011111111111111112,0.008551464416086674
246,2759.201,0.011156462585034013,0.008552816696465015
247,2759.201,0.011201814058956917,0.008552862331271172
248,2759.201,0.011247165532879818,0.008552883751690388
249,2759.201,0.011292517006802722,0.00855355802923441
250,2759.201,0.011337868480725623,0.008557911030948162
251,2759.201,0.011383219954648527,0.008566686883568764
252,2759.201,0.011428571428571429,0.008570152334868908
253,2759.201,0.011473922902494332,0.008571290411055088
254,2761.6936,0.011519274376417234,0.00858338177204132
255,2761.6936,0.011564625850340137,0.008596342988312244
256,2761.6936,0.011609977324263039,0.008600491099059582
257,2761.6829,0.01165532879818594,0.008600786328315735
258,2764.1777,0.011700680272108844,0.008600791916251183
259,2764.1777,0.011746031746031746,0.00860081147402525
260,2766.675,0.011791383219954649,0.008602087385952473
261,1040.0791,0.01183673469387755,0.008608187548816204
262,1040.0791,0.011882086167800454,0.008615467697381973
263,1040.0791,0.011927437641723356,0.008615926839411259
264,1041.0187,0.01197278911564626,0.00862120185047388
265,1041.0187,0.012018140589569161,0.008635389618575573
266,1041.0187,0.012063492063492064,0.008644205518066883
267,1041.0187,0.012108843537414966,0.00864592008292675
268,1041.0187,0.01215419501133787,0.008645988069474697
269,1041.9592,0.012199546485260771,0.008645997382700443
270,1041.9592,0.012244897959183675,0.008646474219858646
271,1041.9551,0.012290249433106576,0.0086502181366086
272,1041.9551,0.012335600907029478,0.008658990263938904
273,1041.9551,0.012380952380952381,0.008663580752909184
274,1042.8965,0.012426303854875283,0.008664008229970932
275,1042.8965,0.012471655328798186,0.008674497716128826
276,1042.8965,0.012517006802721088,0.008687874302268028
277,1042.8965,0.012562358276643992,0.00869285874068737
278,1042.8965,0.012607709750566893,0.008693348616361618
279,1043.8386,0.012653061224489797,0.008693348616361618
280,1043.8386,0.012698412698412698,0.008693361654877663
281,1043.8386,0.012743764172335602,0.00869438424706459
282,1043.8386,0.012789115646258504,0.008699961937963963
283,1043.8386,0.012834467120181407,0.008707769215106964
284,1043.8386,0.012879818594104309,0.008708808571100235
285,1044.7817,0.01292517006802721,0.008712559938430786
286,1044.7817,0.012970521541950114,0.008725685067474842
287,1044.7817,0.013015873015873015,0.008734913542866707
288,1044.7817,0.013061224489795919,0.008736985735595226
289,1044.7817,0.01310657596371882,0.0087371114641428
290,1044.7817,0.013151927437641724,0.008737118914723396
291,1044.7817,0.013197278911564626,0.008737391792237759
292,1044.7817,0.013242630385487529,0.008740093559026718
293,1045.7256,0.01328798185941043,0.008747630752623081
294,1045.7256,0.013333333333333334,0.00875253789126873
295,1045.7256,0.013378684807256236,0.008752666413784027
296,1045.7256,0.01342403628117914,0.008761703036725521
297,1045.7256,0.013469387755102041,0.008775118738412857
298,1045.7256,0.013514739229024944,0.008780818432569504
299,1045.7256,0.013560090702947846,0.008781497366726398
300,1045.7256,0.013605442176870748,0.008781498298048973
301,1046.6703,0.013650793650793651,0.008781500160694122
302,1046.6703,0.013696145124716553,0.008782202377915382
303,1046.6703,0.013741496598639456,0.008786991238594055
304,1046.6703,0.013786848072562358,0.008794998750090599
305,1046.6703,0.013832199546485261,0.00879679899662733
306,1046.6703,0.013877551020408163,0.008799206465482712
307,1046.6703,0.013922902494331067,0.008811242878437042
308,1046.6703,0.013968253968253968,0.008821273222565651
309,1046.6703,0.014013605442176872,0.008823896758258343
310,1046.6703,0.014058956916099773,0.008824084885418415
311,1047.616,0.014104308390022677,0.008824089542031288
312,1047.616,0.014149659863945578,0.008824259974062443
313,1047.616,0.01419501133786848,0.008826470002532005
314,1047.616,0.014240362811791384,0.008833705447614193
315,1047.616,0.014285714285714285,0.008839654736220837
316,1047.616,0.014331065759637189,0.008839660324156284
317,1047.616,0.01437641723356009,0.008846764452755451
318,1047.616,0.014421768707482994,0.008859792724251747
319,1047.616,0.014467120181405895,0.008866233751177788
320,1047.616,0.014512471655328799,0.008867239579558372
321,1047.616,0.0145578231292517,0.00886726938188076
322,1047.616,0.014603174603174604,0.008867282420396805
323,1047.616,0.014648526077097506,0.0088678989559412
324,1047.616,0.01469387755102041,0.008872050791978836
325,1047.616,0.01473922902494331,0.00887968298047781
326,1047.616,0.014784580498866214,0.0088818883523345
327,1047.616,0.014829931972789116,0.008883693255484104
328,1047.616,0.014875283446712018,0.008895504288375378
329,1047.616,0.014920634920634921,0.008906790055334568
330,1047.616,0.014965986394557823,0.008910156786441803
331,1047.616,0.015011337868480726,0.008910422213375568
332,1047.616,0.015056689342403628,0.008910423144698143
333,1047.616,0.015102040816326531,0.008910495787858963
334,1047.616,0.015147392290249433,0.008912095800042152
335,1047.616,0.015192743764172336,0.008918486535549164
336,1047.616,0.015238095238095238,0.008924923837184906
337,1047.616,0.015283446712018142,0.008925097994506359
338,1047.616,0.015328798185941043,0.008930586278438568
339,1047.616,0.015374149659863947,0.008943017572164536
340,1047.616,0.015419501133786848,0.008950090035796165
341,1047.616,0.015464852607709752,0.008951370604336262
342,1047.616,0.015510204081632653,0.008951419033110142
343,1047.616,0.015555555555555555,0.00895142462104559
344,1047.616,0.015600907029478459,0.008951861411333084
345,1047.616,0.015646258503401362,0.008955484256148338
346,1047.616,0.015691609977324262,0.008963329717516899
347,1047.616,0.015736961451247165,0.008966601453721523
348,1047.616,0.01578231292517007,0.008967411704361439
349,1047.616,0.015827664399092972,0.00897742249071598
350,1047.616,0.015873015873015872,0.008988797664642334
351,1047.616,0.015918367346938776,0.008992757648229599
352,1047.616,0.01596371882086168,0.008993151597678661
353,1047.616,0.016009070294784582,0.00899315532296896
354,1047.616,0.016054421768707482,0.00899321585893631
355,1046.6703,0.016099773242630386,0.008994675241410732
356,1046.6703,0.01614512471655329,0.009001059457659721
357,1046.6703,0.01619047619047619,0.009008503518998623
358,1046.6703,0.016235827664399093,0.00900909025222063
359,1046.6703,0.016281179138321996,0.00901345256716013
360,1046.6703,0.0163265306122449,0.009026223793625832
361,1046.6703,0.0163718820861678,0.009034907445311546
362,1046.6703,0.016417233560090703,0.009036756120622158
363,1046.6703,0.016462585034013606,0.00903682317584753
364,1046.6703,0.01650793650793651,0.009036824107170105
365,1046.6703,0.01655328798185941,0.009037062525749207
366,1046.6703,0.016598639455782313,0.00904003344476223
367,1046.6703,0.016643990929705216,0.00904774945229292
368,1046.6703,0.01668934240362812,0.009052014909684658
369,1046.6703,0.01673469387755102,0.009052270092070103
370,1046.6703,0.016780045351473923,0.009060787037014961
371,1046.6703,0.016825396825396827,0.009072358720004559
372,1046.6703,0.016870748299319727,0.009077037684619427
373,1046.6703,0.01691609977324263,0.009077607654035091
374,1046.6703,0.016961451247165533,0.009077613241970539
375,1046.6703,0.017006802721088437,0.009077631868422031
376,1046.6703,0.017052154195011337,0.00907859019935131
377,1046.6703,0.01709750566893424,0.009083973243832588
378,1046.6703,0.017142857142857144,0.009091625921428204
379,1046.6703,0.017188208616780047,0.00909281987696886
380,1046.6703,0.017233560090702947,0.009095768444240093
381,1046.6703,0.01727891156462585,0.00910746119916439
382,1046.6703,0.017324263038548754,0.00911671668291092
383,1046.6703,0.017369614512471657,0.009119022637605667
384,1046.6703,0.017414965986394557,0.009119132533669472
385,1046.6703,0.01746031746031746,0.00911913812160492
386,1046.6703,0.017505668934240364,0.009119234047830105
387,1046.6703,0.017551020408163264,0.009121484123170376
388,1046.6703,0.017596371882086168,0.009128852747380733
389,1046.6703,0.01764172335600907,0.009134254418313503
390,1046.6703,0.017687074829931974,0.009134258143603802
391,1046.6703,0.017732426303854874,0.009141108021140099
392,1046.6703,0.017777777777777778,0.009152905084192753
393,1046.6703,0.01782312925170068,0.009158741682767868
394,1046.6703,0.017868480725623585,0.00915957149118185
395,1046.6703,0.017913832199546485,0.009159572422504425
396,1046.6703,0.017959183673469388,0.009159576147794724
397,1046.6703,0.01800453514739229,0.009160066023468971
398,1046.6703,0.018049886621315195,0.009164443239569664
399,1046.6703,0.018095238095238095,0.009172176010906696
400,1046.6703,0.018140589569160998,0.009174126200377941
401,1046.6703,0.0181859410430839,0.0091759217903018
402,1046.6703,0.0182312925170068,0.00918637216091156
403,1046.6703,0.018276643990929705,0.009196028113365173
404,1046.6703,0.01832199546485261,0.009198848158121109
405,1046.6703,0.018367346938775512,0.009199042804539204
406,1046.6703,0.018412698412698412,0.009199044667184353
407,1046.6703,0.018458049886621315,0.009199099615216255
408,1046.6703,0.01850340136054422,0.009200885891914368
409,1046.6703,0.018548752834467122,0.009207663126289845
410,1046.6703,0.018594104308390022,0.009213654324412346
411,1046.6703,0.018639455782312925,0.009213726036250591
412,1046.6703,0.01868480725623583,0.009219120256602764
413,1046.6703,0.01873015873015873,0.0092303566634655
414,1046.6703,0.018775510204081632,0.009236662648618221
415,1046.6703,0.018820861678004536,0.009237744845449924
416,1046.6703,0.01886621315192744,0.009237758815288544
417,1046.6703,0.01891156462585034,0.009237762540578842
418,1046.6703,0.018956916099773242,0.009238096885383129
419,1047.616,0.019002267573696146,0.009241795167326927
420,1047.616,0.01904761904761905,0.009249539114534855
421,1047.616,0.01909297052154195,0.009252439253032207
422,1047.616,0.019138321995464853,0.009253231808543205
423,1047.616,0.019183673469387756,0.009261779487133026
424,1047.616,0.01922902494331066,0.009271197952330112
425,1047.616,0.01927437641723356,0.009274430572986603
426,1047.616,0.019319727891156463,0.009274695068597794
427,1047.616,0.019365079365079366,0.00927470438182354
428,1047.616,0.019410430839002266,0.009274706244468689
429,1047.616,0.01945578231292517,0.009275774471461773
430,1047.616,0.019501133786848073,0.009281446225941181
431,1047.616,0.019546485260770977,0.009287755005061626
432,1047.616,0.019591836734693877,0.009288101457059383
433,1047.616,0.01963718820861678,0.009292149916291237
434,1047.616,0.019682539682539683,0.00930287130177021
435,1047.616,0.019727891156462587,0.009309886954724789
436,1047.616,0.019773242630385487,0.009311326779425144
437,1047.616,0.01981859410430839,0.00931136030703783
438,1047.616,0.019863945578231294,0.009311369620263577
439,1047.616,0.019909297052154197,0.009311567060649395
440,1047.616,0.019954648526077097,0.009314674884080887
441,1047.616,0.02,0.00932235736399889
442,1047.616,0.020045351473922904,0.009326142258942127
443,1047.616,0.020090702947845804,0.009326440282166004
444,1047.616,0.020136054421768707,0.0093338992446661
445,1047.616,0.02018140589569161,0.009343613870441914
446,1047.616,0.020226757369614514,0.009347474202513695
447,1047.616,0.020272108843537414,0.009347892366349697
448,1047.616,0.020317460317460317,0.009347894228994846
449,1047.616,0.02036281179138322,0.009347894228994846
450,1047.616,0.020408163265306124,0.009348703548312187
451,1047.616,0.020453514739229024,0.009353854693472385
452,1047.616,0.020498866213151928,0.00936063937842846
453,1047.616,0.02054421768707483,0.009361452423036098
454,1047.616,0.020589569160997735,0.009364284574985504
455,1047.616,0.020634920634920634,0.009374018758535385
456,1047.616,0.020680272108843538,0.009381180629134178
457,1047.616,0.02072562358276644,0.009382857009768486
458,1047.616,0.02077097505668934,0.009382923133671284
459,1047.616,0.020816326530612245,0.009382937103509903
460,1047.616,0.020861678004535148,0.009383011609315872
461,1047.616,0.02090702947845805,0.009385215118527412
462,1047.616,0.02095238095238095,0.00939191784709692
463,1047.616,0.020997732426303855,0.009396047331392765
464,1047.616,0.02104308390022676,0.009396122768521309
465,1047.616,0.021088435374149662,0.009402530267834663
466,1047.616,0.02113378684807256,0.009412328712642193
467,1047.616,0.021179138321995465,0.009416806511580944
468,1047.616,0.02122448979591837,0.009417393244802952
469,1047.616,0.021269841269841272,0.009417393244802952
470,1047.616,0.021315192743764172,0.009417401626706123
471,1047.616,0.021360544217687075,0.009417918510735035
472,1047.616,0.02140589569160998,0.009422412142157555
473,1047.616,0.02145124716553288,0.009429596364498138
474,1047.616,0.021496598639455782,0.009431115351617336
475,1047.616,0.021541950113378686,0.009432876482605934
476,1047.616,0.02158730158730159,0.009441793896257877
477,1047.616,0.02163265306122449,0.009449614211916924
478,1047.616,0.021678004535147392,0.009451799094676971
479,1048.5624,0.021723356009070296,0.009451926685869694
480,1048.5624,0.0217687074829932,0.009451941587030888
481,1048.5624,0.0218140589569161,0.009451967664062977
482,1048.5624,0.021859410430839003,0.00945370364934206
483,1048.5624,0.021904761904761906,0.009460140019655228
484,1048.5624,0.021950113378684806,0.009465167298913002
485,1048.5624,0.02199546485260771,0.009465175680816174
486,1048.5624,0.022040816326530613,0.009470326825976372
487,1048.5624,0.022086167800453516,0.009480033069849014
488,1048.5624,0.022131519274376416,0.00948514137417078
489,1048.5624,0.02217687074829932,0.00948600098490715
490,1048.5624,0.022222222222222223,0.009486012160778046
491,1048.5624,0.022267573696145126,0.009486015886068344
492,1048.5624,0.022312925170068026,0.00948638841509819
493,1048.5624,0.02235827664399093,0.00949014537036419
494,1048.5624,0.022403628117913833,0.009497018530964851
495,1048.5624,0.022448979591836737,0.00949894730001688
496,1048.5624,0.022494331065759637,0.009500176645815372
497,1048.5624,0.02253968253968254,0.009508688002824783
498,1048.5624,0.022585034013605444,0.00951723475009203
499,1048.5624,0.022630385487528343,0.009519978426396847
500,1048.5624,0.022675736961451247,0.009520178660750389
501,1048.5624,0.02272108843537415,0.009520198218524456
502,1048.5624,0.022766439909297054,0.00952019914984703
503,1048.5624,0.022811791383219954,0.009521417319774628
504,1048.5624,0.022857142857142857,0.009527218528091908
505,1048.5624,0.02290249433106576,0.00953285675495863
506,1048.5624,0.022947845804988664,0.009533051401376724
507,1048.5624,0.022993197278911564,0.00953685026615858
508,1048.5624,0.023038548752834467,0.009545942768454552
509,1048.5624,0.02308390022675737,0.009551537223160267
510,1048.5624,0.023129251700680274,0.009552636183798313
511,1048.5624,0.023174603174603174,0.009552656672894955
512,1048.5624,0.023219954648526078,0.009552671574056149
513,1048.5624,0.02326530612244898,0.009552869945764542
514,1048.5624,0.02331065759637188,0.009555998258292675
515,1048.5624,0.023356009070294784,0.009562944993376732
516,1048.5624,0.023401360544217688,0.009565746411681175
517,1048.5624,0.02344671201814059,0.009566265158355236
518,1048.5624,0.02349206349206349,0.00957344938069582
519,1048.5624,0.023537414965986395,0.009582123719155788
520,1048.5624,0.023582766439909298,0.009585416875779629
521,1048.5624,0.0236281179138322,0.009585745632648468
522,1048.5624,0.0236734693877551,0.009585753083229065
523,1048.5624,0.023718820861678005,0.009585753083229065
524,1048.5624,0.023764172335600908,0.00958675891160965
525,1049.5098,0.02380952380952381,0.009592263959348202
526,1049.5098,0.02385487528344671,0.009598493576049805
527,1049.5098,0.023900226757369615,0.009599000215530396
528,1049.5098,0.02394557823129252,0.009602043777704239
529,1049.5098,0.02399092970521542,0.00961130391806364
530,1049.5098,0.024036281179138322,0.009617985226213932
531,1049.5098,0.024081632653061225,0.009619517251849174
532,1049.5098,0.02412698412698413,0.009619553573429585
533,1049.5098,0.02417233560090703,0.009619595482945442
534,1049.5098,0.024217687074829932,0.00961966160684824
535,1049.5098,0.024263038548752835,0.009622068144381046
536,1049.5098,0.02430839002267574,0.00962869729846716
537,1049.5056,0.02435374149659864,0.009632215835154057
538,1049.5056,0.024399092970521542,0.00963236391544342
539,1049.5056,0.024444444444444446,0.009638353250920773
540,1049.5056,0.02448979591836735,0.009646877646446228
541,1049.5056,0.02453514739229025,0.00965056475251913
542,1049.5056,0.024580498866213153,0.0096510611474514
543,1049.5056,0.024625850340136056,0.009651067666709423
544,1049.5056,0.024671201814058956,0.00965109746903181
