,Time,Clean,Dirt,Semitones,Cents,isStable,isOctave
76,0.0034467120181405895,1444.5833,2754.2222,11.171898,1117.1898,1,0
77,0.003492063492063492,1443.2794,2751.736,11.171898,1117.1898,1,0
78,0.0035374149659863946,1441.9823,2751.736,11.187464,1118.7463,1,0
79,0.003582766439909297,1440.6808,2751.736,11.203097,1120.3097,1,0
80,0.0036281179138321997,1439.3804,2751.736,11.218731,1121.873,1,0
81,0.0036734693877551023,1439.3804,2751.736,11.218731,1121.873,1,0
82,0.0037188208616780044,1438.0812,2751.736,11.234364,1123.4364,1,0
83,0.003764172335600907,1436.7831,2751.736,11.249998,1124.9998,1,0
84,0.0038095238095238095,1436.7831,2751.736,11.249998,1124.9998,1,0
85,0.003854875283446712,1435.4862,2749.2522,11.249998,1124.9998,1,0
86,0.0039002267573696146,1435.4862,2749.2522,11.249998,1124.9998,1,0
87,0.003945578231292517,1434.1906,2749.2522,11.265631,1126.5631,1,0
88,0.00399092970521542,1434.1906,2749.2522,11.265631,1126.5631,0,0
89,0.004036281179138322,1434.1906,0.0,0.0,0.0,0,0
90,0.004081632653061225,1432.896,0.0,0.0,0.0,0,0
91,0.004126984126984127,1432.896,0.0,0.0,0.0,0,0
92,0.00417233560090703,1432.896,0.0,0.0,0.0,0,0
93,0.004217687074829932,1432.896,0.0,0.0,0.0,0,0
94,0.004263038548752834,1432.896,0.0,0.0,0.0,0,0
95,0.004308390022675737,1431.6027,0.0,0.0,0.0,0,0
96,0.004353741496598639,1431.6027,0.0,0.0,0.0,0,0
97,0.004399092970521542,1436.7831,0.0,0.0,0.0,0,0
98,0.0044444444444444444,1441.9767,0.0,0.0,0.0,0,0
99,0.004489795918367347,1448.5021,2746.7708,11.078096,1107.8097,1,0
100,0.0045351473922902496,1456.366,2746.7708,10.984363,1098.4363,0,0
101,0.004580498866213152,343.0349,2749.2522,36.03134,3603.1343,1,1
102,0.004625850340136055,343.0349,2749.2522,36.03134,3603.1343,1,1
103,0.004671201814058957,343.0349,2749.2522,36.03134,3603.1343,1,1
104,0.00471655328798186,343.0349,2749.2522,36.03134,3603.1343,1,1
105,0.004761904761904762,343.0349,2749.2522,36.03134,3603.1343,1,1
106,0.004807256235827665,343.0349,2749.2522,36.03134,3603.1343,1,1
107,0.004852607709750567,343.0349,2749.2522,36.03134,3603.1343,1,1
108,0.004897959183673469,343.0349,2749.2522,36.03134,3603.1343,1,1
109,0.004943310657596372,343.0349,2749.2522,36.03134,3603.1343,1,1
110,0.004988662131519274,343.0349,2749.2522,36.03134,3603.1343,1,1
111,0.005034013605442177,343.0349,2749.2522,36.03134,3603.1343,1,1
112,0.005079365079365079,343.0349,2751.736,36.046978,3604.6978,1,1
113,0.005124716553287982,343.0349,2751.736,36.046978,3604.6978,1,1
114,0.0051700680272108845,343.0349,2751.736,36.046978,3604.6978,1,1
115,0.005215419501133787,343.0349,2751.736,36.046978,3604.6978,1,1
116,0.00526077097505669,343.0349,2751.736,36.046978,3604.6978,1,1
117,0.005306122448979592,343.0349,2751.736,36.046978,3604.6978,0,1
118,0.005351473922902495,1834.9075,2751.736,7.0156174,701.56177,1,0
119,0.005396825396825397,1833.2512,2751.736,7.031252,703.1252,1,0
120,0.0054421768707483,1833.2512,2751.736,7.031252,703.1252,1,0
121,0.0054875283446712015,1831.5964,2751.736,7.0468864,704.68866,1,0
122,0.005532879818594104,1829.9432,2754.2222,7.078152,707.81525,1,0
123,0.005578231292517007,1829.9504,2754.2222,7.078085,707.8085,1,0
124,0.005623582766439909,1828.2987,2754.2222,7.0937176,709.37177,1,0
125,0.005668934240362812,1826.6484,2754.2222,7.1093516,710.9352,1,0
126,0.005714285714285714,1826.6484,2754.2222,7.1093516,710.9352,1,0
127,0.005759637188208617,1824.9996,2754.2222,7.1249847,712.4985,1,0
128,0.005804988662131519,1824.9996,2754.2222,7.1249847,712.4985,1,0
129,0.005850340136054422,1826.6484,2754.2222,7.1093516,710.9352,1,0
130,0.0058956916099773245,1829.9504,2754.2222,7.078085,707.8085,1,0
131,0.005941043083900227,1831.5964,2751.736,7.0468864,704.68866,0,0
132,0.00598639455782313,343.0349,2751.736,36.046978,3604.6978,1,1
133,0.006031746031746032,343.0349,2751.736,36.046978,3604.6978,1,1
134,0.006077097505668935,343.0349,2751.736,36.046978,3604.6978,1,1
135,0.006122448979591837,343.0349,2749.2522,36.03134,3603.1343,1,1
136,0.006167800453514739,343.0349,2749.2522,36.03134,3603.1343,1,1
137,0.0062131519274376415,343.0349,2749.2522,36.03134,3603.1343,1,1
138,0.006258503401360544,343.34482,2746.7708,36.000076,3600.0076,1,1
139,0.006303854875283447,343.34482,2746.7708,36.000076,3600.0076,1,1
140,0.006349206349206349,343.34482,2746.7708,36.000076,3600.0076,1,1
141,0.006394557823129252,343.34482,2744.2915,35.984444,3598.4443,1,1
142,0.006439909297052154,343.34482,2744.2915,35.984444,3598.4443,1,1
143,0.006485260770975057,343.34482,2744.2915,35.984444,3598.4443,1,1
144,0.006530612244897959,343.34482,2741.8145,35.96881,3596.881,1,1
145,0.006575963718820862,343.34482,2692.772,35.656345,3565.6345,1,1
146,0.0066213151927437645,343.34482,2658.9639,35.437607,3543.7607,1,1
147,0.006666666666666667,343.34482,2625.57,35.218807,3521.8806,0,1
148,0.00671201814058957,343.34482,0.0,0.0,0.0,0,0
149,0.006757369614512472,343.34482,0.0,0.0,0.0,0,0
150,0.006802721088435374,343.34482,0.0,0.0,0.0,0,0
151,0.0068480725623582765,343.34482,0.0,0.0,0.0,0,0
152,0.006893424036281179,343.34482,0.0,0.0,0.0,0,0
153,0.0069387755102040816,343.34482,0.0,0.0,0.0,0,0
154,0.006984126984126984,343.34482,0.0,0.0,0.0,0,0
155,0.007029478458049887,343.34482,0.0,0.0,0.0,0,0
156,0.007074829931972789,343.34482,0.0,0.0,0.0,0,0
157,0.007120181405895692,343.34482,0.0,0.0,0.0,0,0
158,0.007165532879818594,343.34482,0.0,0.0,0.0,0,0
159,0.007210884353741497,343.34482,0.0,0.0,0.0,0,0
160,0.0072562358276643995,343.34482,0.0,0.0,0.0,0,0
161,0.007301587301587302,343.34482,0.0,0.0,0.0,0,0
162,0.007346938775510205,343.34482,2347.5806,33.281334,3328.1333,1,1
163,0.007392290249433107,343.34482,2366.7285,33.42197,3342.197,1,1
164,0.007437641723356009,343.34482,2379.5774,33.515705,3351.5706,1,1
165,0.007482993197278911,343.34482,2392.4958,33.609436,3360.9436,0,1
166,0.007528344671201814,0.0,2405.494,0.0,0.0,0,0
167,0.0075736961451247165,0.0,2416.37,0.0,0.0,0,0
168,0.007619047619047619,0.0,2429.4885,0.0,0.0,0,0
169,0.007664399092970522,0.0,2442.6877,0.0,0.0,0,0
170,0.007709750566893424,0.0,2451.5173,0.0,0.0,0,0
171,0.007755102040816327,0.0,2460.3787,0.0,0.0,0,0
172,0.007800453514739229,0.0,2469.282,0.0,0.0,0,0
173,0.007845804988662131,0.0,2478.2078,0.0,0.0,0,0
174,0.007891156462585034,0.0,2484.9304,0.0,0.0,0,0
175,0.007936507936507936,0.0,2493.9226,0.0,0.0,0,0
176,0.00798185941043084,0.0,2500.6782,0.0,0.0,0,0
177,0.008027210884353741,1208.185,2507.462,12.640636,1264.0636,1,1
178,0.008072562358276645,1210.3691,2514.2542,12.6562,1265.62,1,1
179,0.008117913832199546,1211.4626,2521.0747,12.687467,1268.7467,1,1
180,0.00816326530612245,1212.5571,2525.632,12.703102,1270.3102,1,1
181,0.008208616780045351,1213.6478,2532.4836,12.734438,1273.4438,1,1
182,0.008253968253968255,1214.7443,2537.0515,12.750003,1275.0002,1,1
183,0.008299319727891157,1214.7443,2541.6377,12.781269,1278.127,1,1
184,0.00834467120181406,1215.8417,2546.2322,12.796904,1279.6903,1,1
185,0.008390022675736962,1216.9402,2550.825,12.812468,1281.2467,1,1
186,0.008435374149659863,1218.0396,2555.436,12.828102,1282.8102,1,1
187,0.008480725623582767,1218.0396,2560.0554,12.859368,1285.9369,1,1
188,0.008526077097505668,1219.14,2564.6833,12.875002,1287.5002,1,1
189,0.008571428571428572,1220.2415,2567.0005,12.875004,1287.5004,1,1
190,0.008616780045351474,1220.2415,2571.6306,12.906202,1290.6202,1,1
191,0.008662131519274377,1221.3439,2576.2793,12.921835,1292.1835,1,1
192,0.008707482993197279,1221.339,2578.607,12.937537,1293.7537,1,1
193,0.008752834467120182,1220.2415,2585.602,13.000004,1300.0004,1,1
194,0.008798185941043084,1219.14,2592.606,13.0624695,1306.247,1,1
195,0.008843537414965987,1218.0396,2597.2925,13.10937,1310.937,1,1
196,0.008888888888888889,1216.9402,2604.3384,13.171904,1317.1903,1,1
197,0.008934240362811792,1214.7443,2611.393,13.250004,1325.0004,1,1
198,0.008979591836734694,1213.6478,2618.477,13.312537,1331.2537,1,1
199,0.009024943310657597,1212.5571,2625.57,13.374936,1337.4937,1,1
200,0.009070294784580499,1210.3691,2632.6926,13.453104,1345.3104,1,1
201,0.0091156462585034,1208.185,2642.2195,13.546906,1354.6907,1,1
202,0.009160997732426304,1207.0946,2649.3767,13.609369,1360.9369,1,1
203,0.009206349206349206,1204.9165,2656.564,13.687538,1368.7538,1,1
204,0.00925170068027211,1202.747,2666.1665,13.781206,1378.1206,1,1
205,0.009297052154195011,1199.493,2675.8145,13.890638,1389.0638,1,1
206,0.009342403628117914,1197.3286,2685.4868,13.984374,1398.4374,1,1
207,0.009387755102040816,1194.0941,2695.2046,14.093739,1409.3739,1,1
208,0.00943310657596372,1190.8635,2709.8367,14.234373,1423.4373,1,1
209,0.009478458049886621,1186.5745,2727.0098,14.406206,1440.6206,1,1
210,0.009523809523809525,1182.2961,2741.8252,14.562541,1456.2542,1,1
211,0.009569160997732426,1178.0332,2741.8145,14.625009,1462.5009,0,1
212,0.00961451247165533,0.0,2744.2915,0.0,0.0,0,0
213,0.009659863945578231,0.0,2744.2915,0.0,0.0,0,0
214,0.009705215419501133,0.0,2744.2915,0.0,0.0,0,0
215,0.009750566893424037,5.0,2744.2915,109.20348,10920.349,1,1
216,0.009795918367346938,5.0,2746.7708,109.21912,10921.912,1,1
217,0.009841269841269842,5.0,2746.7708,109.21912,10921.912,1,1
218,0.009886621315192743,5.0,2746.7708,109.21912,10921.912,1,1
219,0.009931972789115647,5.0,2749.2522,109.23475,10923.475,1,1
220,0.009977324263038548,5.0,2749.2522,109.23475,10923.475,1,1
221,0.010022675736961452,5.0,2749.2522,109.23475,10923.475,1,1
222,0.010068027210884354,5.0,2751.736,109.25038,10925.038,0,1
223,0.010113378684807257,5.0,0.0,0.0,0.0,0,0
